# Sphero Kalman Filter Data
"# Each row: [timestamp, seq, dt_s, theta, roll, pitch, vel_x, vel_y, v_forward, gyro_z, accel_x, accel_y, accel_z] -- all values are directly from Sphero sensors. Conversions: accel raw in g, *9.81 for m/s^2; gyro raw in deg/s, *pi/180 for rad/s; velocity raw in mm/s, /1000 for m/s; v_forward is projection onto heading (see code)."
"timestamp (monotonic, s)",seq,dt_s,theta (rad),roll (deg),pitch (deg),vel_x (mm/s),vel_y (mm/s),v_forward (m/s),gyro_z (rad/s),accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
4577045.773529,200,0.011334,-0.007313,-4.119369,0.328115,0.050221,6.594664,0.000002,-0.156837,-0.728958,0.228085,9.424933
4577045.786063,201,0.012534,-0.007313,-4.119369,0.328115,0.050221,6.594664,0.000002,-0.156837,-0.728958,0.228085,9.424933
4577045.798598,202,0.012535,-0.007313,-4.119369,0.328115,0.050221,6.594664,0.000002,-0.156837,-0.728958,0.228085,9.424933
4577045.809888,203,0.011289,-0.007313,-4.119369,0.328115,0.050221,6.594664,0.000002,-0.156837,-0.728958,0.228085,9.424933
4577045.822414,204,0.012526,-0.007313,-4.119369,0.328115,0.050221,6.594664,0.000002,-0.156837,-0.728958,0.228085,9.424933
4577045.833698,205,0.011284,-0.007313,-4.119369,0.328115,0.050221,6.594664,0.000002,-0.156837,-0.728958,0.228085,9.424933
4577045.843958,206,0.010260,-0.007313,-4.119369,0.328115,0.050221,6.594664,0.000002,-0.156837,-0.728958,0.228085,9.424933
4577045.854543,207,0.010585,-0.007313,-4.119369,0.328115,0.050221,6.594664,0.000002,-0.156837,-0.728958,0.228085,9.424933
4577045.866583,208,0.012040,-0.007313,-4.119369,0.328115,0.050221,6.594664,0.000002,-0.156837,-0.728958,0.228085,9.424933
4577045.878135,209,0.011552,-0.007313,-4.119369,0.328115,0.050221,6.594664,0.000002,-0.156837,-0.728958,0.228085,9.424933
4577045.890657,210,0.012522,-0.007313,-4.119369,0.328115,0.050221,6.594664,0.000002,-0.156837,-0.728958,0.228085,9.424933
4577045.902569,211,0.011911,-0.007313,-4.119369,0.328115,0.050221,6.594664,0.000002,-0.156837,-0.728958,0.228085,9.424933
4577045.914958,212,0.012390,-0.007313,-4.119369,0.328115,0.050221,6.594664,0.000002,-0.156837,-0.728958,0.228085,9.424933
4577045.926704,213,0.011746,-0.007313,-4.119369,0.328115,0.050221,6.594664,0.000002,-0.156837,-0.728958,0.228085,9.424933
4577045.939227,214,0.012523,-0.007313,-4.119369,0.328115,0.050221,6.594664,0.000002,-0.156837,-0.728958,0.228085,9.424933
4577045.951756,215,0.012529,-0.007313,-4.119369,0.328115,0.050221,6.594664,0.000002,-0.156837,-0.728958,0.228085,9.424933
4577045.964284,216,0.012528,-0.008647,-5.257408,0.408753,0.056986,6.194197,0.000003,-0.342053,-0.766838,-0.089899,9.121061
4577045.976808,217,0.012524,-0.008647,-5.257408,0.408753,0.056986,6.194197,0.000003,-0.342053,-0.766838,-0.089899,9.121061
4577045.989332,218,0.012524,-0.008647,-5.257408,0.408753,0.056986,6.194197,0.000003,-0.342053,-0.766838,-0.089899,9.121061
4577046.001864,219,0.012532,-0.008647,-5.257408,0.408753,0.056986,6.194197,0.000003,-0.342053,-0.766838,-0.089899,9.121061
4577046.014387,220,0.012523,-0.008647,-5.257408,0.408753,0.056986,6.194197,0.000003,-0.342053,-0.766838,-0.089899,9.121061
4577046.024561,221,0.010174,-0.008647,-5.257408,0.408753,0.056986,6.194197,0.000003,-0.342053,-0.766838,-0.089899,9.121061
4577046.037086,222,0.012525,-0.008647,-5.257408,0.408753,0.056986,6.194197,0.000003,-0.342053,-0.766838,-0.089899,9.121061
4577046.049174,223,0.012088,-0.008647,-5.257408,0.408753,0.056986,6.194197,0.000003,-0.342053,-0.766838,-0.089899,9.121061
4577046.061579,224,0.012405,-0.008647,-5.257408,0.408753,0.056986,6.194197,0.000003,-0.342053,-0.766838,-0.089899,9.121061
4577046.073841,225,0.012263,-0.008647,-5.257408,0.408753,0.056986,6.194197,0.000003,-0.342053,-0.766838,-0.089899,9.121061
4577046.085679,226,0.011837,-0.008647,-5.257408,0.408753,0.056986,6.194197,0.000003,-0.342053,-0.766838,-0.089899,9.121061
4577046.095912,227,0.010233,-0.008408,-1.423898,0.462226,0.027892,4.342898,-0.000009,0.439422,-0.302285,0.100313,9.399967
4577046.107681,228,0.011769,-0.008408,-1.423898,0.462226,0.027892,4.342898,-0.000009,0.439422,-0.302285,0.100313,9.399967
4577046.120206,229,0.012525,-0.008408,-1.423898,0.462226,0.027892,4.342898,-0.000009,0.439422,-0.302285,0.100313,9.399967
4577046.132735,230,0.012528,-0.008408,-1.423898,0.462226,0.027892,4.342898,-0.000009,0.439422,-0.302285,0.100313,9.399967
4577046.143771,231,0.011037,-0.008408,-1.423898,0.462226,0.027892,4.342898,-0.000009,0.439422,-0.302285,0.100313,9.399967
4577046.154686,232,0.010915,-0.008408,-1.423898,0.462226,0.027892,4.342898,-0.000009,0.439422,-0.302285,0.100313,9.399967
4577046.166593,233,0.011906,-0.008408,-1.423898,0.462226,0.027892,4.342898,-0.000009,0.439422,-0.302285,0.100313,9.399967
4577046.177704,234,0.011111,-0.008408,-1.423898,0.462226,0.027892,4.342898,-0.000009,0.439422,-0.302285,0.100313,9.399967
4577046.190232,235,0.012528,-0.008408,-1.423898,0.462226,0.027892,4.342898,-0.000009,0.439422,-0.302285,0.100313,9.399967
4577046.202768,236,0.012536,-0.008408,-1.423898,0.462226,0.027892,4.342898,-0.000009,0.439422,-0.302285,0.100313,9.399967
4577046.215306,237,0.012538,-0.008408,-1.423898,0.462226,0.027892,4.342898,-0.000009,0.439422,-0.302285,0.100313,9.399967
4577046.227851,238,0.012545,-0.008408,-1.423898,0.462226,0.027892,4.342898,-0.000009,0.439422,-0.302285,0.100313,9.399967
4577046.240454,239,0.012603,-0.008086,1.155054,0.139678,0.044944,5.617224,-0.000000,-0.007491,0.236931,-0.139767,9.724382
4577046.252981,240,0.012527,-0.008086,1.155054,0.139678,0.044944,5.617224,-0.000000,-0.007491,0.236931,-0.139767,9.724382
4577046.264511,241,0.011530,-0.008086,1.155054,0.139678,0.044944,5.617224,-0.000000,-0.007491,0.236931,-0.139767,9.724382
4577046.277031,242,0.012519,-0.008086,1.155054,0.139678,0.044944,5.617224,-0.000000,-0.007491,0.236931,-0.139767,9.724382
4577046.289550,243,0.012519,-0.008086,1.155054,0.139678,0.044944,5.617224,-0.000000,-0.007491,0.236931,-0.139767,9.724382
4577046.302068,244,0.012518,-0.008086,1.155054,0.139678,0.044944,5.617224,-0.000000,-0.007491,0.236931,-0.139767,9.724382
4577046.314587,245,0.012519,-0.008086,1.155054,0.139678,0.044944,5.617224,-0.000000,-0.007491,0.236931,-0.139767,9.724382
4577046.327106,246,0.012519,-0.008086,1.155054,0.139678,0.044944,5.617224,-0.000000,-0.007491,0.236931,-0.139767,9.724382
4577046.339623,247,0.012517,-0.008086,1.155054,0.139678,0.044944,5.617224,-0.000000,-0.007491,0.236931,-0.139767,9.724382
4577046.352148,248,0.012525,-0.008086,1.155054,0.139678,0.044944,5.617224,-0.000000,-0.007491,0.236931,-0.139767,9.724382
4577046.364670,249,0.012521,-0.008086,1.155054,0.139678,0.044944,5.617224,-0.000000,-0.007491,0.236931,-0.139767,9.724382
4577046.376510,250,0.011841,-0.008086,1.155054,0.139678,0.044944,5.617224,-0.000000,-0.007491,0.236931,-0.139767,9.724382
4577046.388280,251,0.011770,-0.008086,1.155054,0.139678,0.044944,5.617224,-0.000000,-0.007491,0.236931,-0.139767,9.724382
4577046.399460,252,0.011180,-0.008086,1.155054,0.139678,0.044944,5.617224,-0.000000,-0.007491,0.236931,-0.139767,9.724382
4577046.410444,253,0.010984,-0.008086,1.155054,0.139678,0.044944,5.617224,-0.000000,-0.007491,0.236931,-0.139767,9.724382
4577046.422374,254,0.011931,-0.016152,-0.226452,0.557256,0.092085,4.856915,0.000014,-0.022210,0.160599,0.017315,9.682072
4577046.434897,255,0.012523,-0.016152,-0.226452,0.557256,0.092085,4.856915,0.000014,-0.022210,0.160599,0.017315,9.682072
4577046.447429,256,0.012531,-0.016152,-0.226452,0.557256,0.092085,4.856915,0.000014,-0.022210,0.160599,0.017315,9.682072
4577046.459955,257,0.012526,-0.016152,-0.226452,0.557256,0.092085,4.856915,0.000014,-0.022210,0.160599,0.017315,9.682072
4577046.472505,258,0.012551,-0.016152,-0.226452,0.557256,0.092085,4.856915,0.000014,-0.022210,0.160599,0.017315,9.682072
4577046.485364,259,0.012859,-0.016152,-0.226452,0.557256,0.092085,4.856915,0.000014,-0.022210,0.160599,0.017315,9.682072
4577046.497689,260,0.012325,-0.016152,-0.226452,0.557256,0.092085,4.856915,0.000014,-0.022210,0.160599,0.017315,9.682072
4577046.510249,261,0.012560,-0.016152,-0.226452,0.557256,0.092085,4.856915,0.000014,-0.022210,0.160599,0.017315,9.682072
4577046.522788,262,0.012539,-0.016152,-0.226452,0.557256,0.092085,4.856915,0.000014,-0.022210,0.160599,0.017315,9.682072
4577046.535446,263,0.012657,-0.016152,-0.226452,0.557256,0.092085,4.856915,0.000014,-0.022210,0.160599,0.017315,9.682072
4577046.547693,264,0.012248,-0.016152,-0.226452,0.557256,0.092085,4.856915,0.000014,-0.022210,0.160599,0.017315,9.682072
4577046.558393,265,0.010700,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.570931,266,0.012537,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.582577,267,0.011646,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.593877,268,0.011300,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.604118,269,0.010241,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.615925,270,0.011807,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.628445,271,0.012520,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.639959,272,0.011514,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.650481,273,0.010522,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.661146,274,0.010665,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.673689,275,0.012543,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.686209,276,0.012520,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.696684,277,0.010475,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.707662,278,0.010978,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.719210,279,0.011548,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.731738,280,0.012528,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.744261,281,0.012523,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.756798,282,0.012537,-0.013357,-4.644984,-0.016512,0.058970,5.385654,-0.000013,-0.073765,-0.839704,1.048744,9.335459
4577046.769324,283,0.012527,-0.014157,-7.455681,-1.719333,0.130770,8.786686,0.000006,0.403457,-1.590416,-1.080892,9.339931
4577046.781304,284,0.011980,-0.014157,-7.455681,-1.719333,0.130770,8.786686,0.000006,0.403457,-1.590416,-1.080892,9.339931
4577046.792084,285,0.010780,-0.014157,-7.455681,-1.719333,0.130770,8.786686,0.000006,0.403457,-1.590416,-1.080892,9.339931
4577046.804629,286,0.012545,-0.014157,-7.455681,-1.719333,0.130770,8.786686,0.000006,0.403457,-1.590416,-1.080892,9.339931
4577046.815917,287,0.011288,-0.014157,-7.455681,-1.719333,0.130770,8.786686,0.000006,0.403457,-1.590416,-1.080892,9.339931
4577046.826543,288,0.010626,-0.014157,-7.455681,-1.719333,0.130770,8.786686,0.000006,0.403457,-1.590416,-1.080892,9.339931
4577046.837059,289,0.010516,-0.014157,-7.455681,-1.719333,0.130770,8.786686,0.000006,0.403457,-1.590416,-1.080892,9.339931
4577046.847315,290,0.010256,-0.014157,-7.455681,-1.719333,0.130770,8.786686,0.000006,0.403457,-1.590416,-1.080892,9.339931
4577046.859856,291,0.012541,-0.014157,-7.455681,-1.719333,0.130770,8.786686,0.000006,0.403457,-1.590416,-1.080892,9.339931
4577046.871843,292,0.011987,-0.014157,-7.455681,-1.719333,0.130770,8.786686,0.000006,0.403457,-1.590416,-1.080892,9.339931
4577046.882902,293,0.011060,-0.017399,-3.873065,-1.167235,0.178805,7.889881,0.000042,-0.123936,-0.700844,-0.697913,9.973264
4577046.893149,294,0.010247,-0.017399,-3.873065,-1.167235,0.178805,7.889881,0.000042,-0.123936,-0.700844,-0.697913,9.973264
4577046.905323,295,0.012173,-0.017399,-3.873065,-1.167235,0.178805,7.889881,0.000042,-0.123936,-0.700844,-0.697913,9.973264
4577046.916120,296,0.010797,-0.017399,-3.873065,-1.167235,0.178805,7.889881,0.000042,-0.123936,-0.700844,-0.697913,9.973264
4577046.927739,297,0.011619,-0.017399,-3.873065,-1.167235,0.178805,7.889881,0.000042,-0.123936,-0.700844,-0.697913,9.973264
4577046.940268,298,0.012529,-0.017399,-3.873065,-1.167235,0.178805,7.889881,0.000042,-0.123936,-0.700844,-0.697913,9.973264
4577046.952794,299,0.012527,-0.017399,-3.873065,-1.167235,0.178805,7.889881,0.000042,-0.123936,-0.700844,-0.697913,9.973264
4577046.965318,300,0.012523,-0.017399,-3.873065,-1.167235,0.178805,7.889881,0.000042,-0.123936,-0.700844,-0.697913,9.973264
4577046.977842,301,0.012524,-0.017399,-3.873065,-1.167235,0.178805,7.889881,0.000042,-0.123936,-0.700844,-0.697913,9.973264
4577046.990366,302,0.012524,-0.017399,-3.873065,-1.167235,0.178805,7.889881,0.000042,-0.123936,-0.700844,-0.697913,9.973264
4577047.001775,303,0.011409,-0.017399,-3.873065,-1.167235,0.178805,7.889881,0.000042,-0.123936,-0.700844,-0.697913,9.973264
4577047.013168,304,0.011393,-0.017399,-3.873065,-1.167235,0.178805,7.889881,0.000042,-0.123936,-0.700844,-0.697913,9.973264
4577047.023764,305,0.010597,-0.017399,-3.873065,-1.167235,0.178805,7.889881,0.000042,-0.123936,-0.700844,-0.697913,9.973264
4577047.035381,306,0.011617,-0.017399,-3.873065,-1.167235,0.178805,7.889881,0.000042,-0.123936,-0.700844,-0.697913,9.973264
4577047.047919,307,0.012538,-0.009775,1.170989,0.456524,0.059860,7.053922,-0.000009,0.222518,0.475452,0.475190,9.532069
4577047.059744,308,0.011825,-0.009775,1.170989,0.456524,0.059860,7.053922,-0.000009,0.222518,0.475452,0.475190,9.532069
4577047.072277,309,0.012533,-0.009775,1.170989,0.456524,0.059860,7.053922,-0.000009,0.222518,0.475452,0.475190,9.532069
4577047.083864,310,0.011587,-0.009775,1.170989,0.456524,0.059860,7.053922,-0.000009,0.222518,0.475452,0.475190,9.532069
4577047.094062,311,0.010198,-0.009775,1.170989,0.456524,0.059860,7.053922,-0.000009,0.222518,0.475452,0.475190,9.532069
4577047.106587,312,0.012525,-0.009775,1.170989,0.456524,0.059860,7.053922,-0.000009,0.222518,0.475452,0.475190,9.532069
4577047.118662,313,0.012074,-0.009775,1.170989,0.456524,0.059860,7.053922,-0.000009,0.222518,0.475452,0.475190,9.532069
4577047.132324,314,0.013662,-0.009775,1.170989,0.456524,0.059860,7.053922,-0.000009,0.222518,0.475452,0.475190,9.532069
4577047.144858,315,0.012534,-0.009775,1.170989,0.456524,0.059860,7.053922,-0.000009,0.222518,0.475452,0.475190,9.532069
4577047.156213,316,0.011355,-0.009775,1.170989,0.456524,0.059860,7.053922,-0.000009,0.222518,0.475452,0.475190,9.532069
4577047.167146,317,0.010933,-0.009775,1.170989,0.456524,0.059860,7.053922,-0.000009,0.222518,0.475452,0.475190,9.532069
4577047.178141,318,0.010995,-0.009775,1.170989,0.456524,0.059860,7.053922,-0.000009,0.222518,0.475452,0.475190,9.532069
4577047.190665,319,0.012524,0.001549,1.165094,2.555435,0.049892,2.979084,0.000055,-0.094594,0.116895,-0.603781,9.803214
4577047.201866,320,0.011200,0.001549,1.165094,2.555435,0.049892,2.979084,0.000055,-0.094594,0.116895,-0.603781,9.803214
4577047.213455,321,0.011589,0.001549,1.165094,2.555435,0.049892,2.979084,0.000055,-0.094594,0.116895,-0.603781,9.803214
4577047.223653,322,0.010198,0.001549,1.165094,2.555435,0.049892,2.979084,0.000055,-0.094594,0.116895,-0.603781,9.803214
4577047.234958,323,0.011304,0.001549,1.165094,2.555435,0.049892,2.979084,0.000055,-0.094594,0.116895,-0.603781,9.803214
4577047.247490,324,0.012532,0.001549,1.165094,2.555435,0.049892,2.979084,0.000055,-0.094594,0.116895,-0.603781,9.803214
4577047.257969,325,0.010479,0.001549,1.165094,2.555435,0.049892,2.979084,0.000055,-0.094594,0.116895,-0.603781,9.803214
4577047.269279,326,0.011310,0.001549,1.165094,2.555435,0.049892,2.979084,0.000055,-0.094594,0.116895,-0.603781,9.803214
4577047.280194,327,0.010915,0.001549,1.165094,2.555435,0.049892,2.979084,0.000055,-0.094594,0.116895,-0.603781,9.803214
4577047.292718,328,0.012524,0.001549,1.165094,2.555435,0.049892,2.979084,0.000055,-0.094594,0.116895,-0.603781,9.803214
4577047.305253,329,0.012535,0.001549,1.165094,2.555435,0.049892,2.979084,0.000055,-0.094594,0.116895,-0.603781,9.803214
4577047.316521,330,0.011269,0.001549,1.165094,2.555435,0.049892,2.979084,0.000055,-0.094594,0.116895,-0.603781,9.803214
4577047.327929,331,0.011407,0.001549,1.165094,2.555435,0.049892,2.979084,0.000055,-0.094594,0.116895,-0.603781,9.803214
4577047.340453,332,0.012524,0.001549,1.165094,2.555435,0.049892,2.979084,0.000055,-0.094594,0.116895,-0.603781,9.803214
4577047.352081,333,0.011629,0.000229,-3.263948,0.075582,-0.004266,6.534752,-0.000003,-0.064718,-0.731810,0.115975,9.656135
4577047.363613,334,0.011532,0.000229,-3.263948,0.075582,-0.004266,6.534752,-0.000003,-0.064718,-0.731810,0.115975,9.656135
4577047.375788,335,0.012175,0.000229,-3.263948,0.075582,-0.004266,6.534752,-0.000003,-0.064718,-0.731810,0.115975,9.656135
4577047.388147,336,0.012360,0.000229,-3.263948,0.075582,-0.004266,6.534752,-0.000003,-0.064718,-0.731810,0.115975,9.656135
4577047.400337,337,0.012190,0.000229,-3.263948,0.075582,-0.004266,6.534752,-0.000003,-0.064718,-0.731810,0.115975,9.656135
4577047.412875,338,0.012538,0.000229,-3.263948,0.075582,-0.004266,6.534752,-0.000003,-0.064718,-0.731810,0.115975,9.656135
4577047.423005,339,0.010130,0.000229,-3.263948,0.075582,-0.004266,6.534752,-0.000003,-0.064718,-0.731810,0.115975,9.656135
4577047.434575,340,0.011570,0.000229,-3.263948,0.075582,-0.004266,6.534752,-0.000003,-0.064718,-0.731810,0.115975,9.656135
4577047.447104,341,0.012530,0.000229,-3.263948,0.075582,-0.004266,6.534752,-0.000003,-0.064718,-0.731810,0.115975,9.656135
4577047.458571,342,0.011466,0.000229,-3.263948,0.075582,-0.004266,6.534752,-0.000003,-0.064718,-0.731810,0.115975,9.656135
4577047.471105,343,0.012534,0.000229,-3.263948,0.075582,-0.004266,6.534752,-0.000003,-0.064718,-0.731810,0.115975,9.656135
4577047.483824,344,0.012719,0.000229,-3.263948,0.075582,-0.004266,6.534752,-0.000003,-0.064718,-0.731810,0.115975,9.656135
4577047.493923,345,0.010099,0.000229,-3.263948,0.075582,-0.004266,6.534752,-0.000003,-0.064718,-0.731810,0.115975,9.656135
4577047.506457,346,0.012534,0.000229,-3.263948,0.075582,-0.004266,6.534752,-0.000003,-0.064718,-0.731810,0.115975,9.656135
4577047.518384,347,0.011928,0.008920,-5.866918,-1.792540,-0.074422,8.789303,0.000004,-0.223776,-1.500584,2.214100,10.146418
4577047.530921,348,0.012537,0.008920,-5.866918,-1.792540,-0.074422,8.789303,0.000004,-0.223776,-1.500584,2.214100,10.146418
4577047.541312,349,0.010391,0.008920,-5.866918,-1.792540,-0.074422,8.789303,0.000004,-0.223776,-1.500584,2.214100,10.146418
4577047.552016,350,0.010704,0.008920,-5.866918,-1.792540,-0.074422,8.789303,0.000004,-0.223776,-1.500584,2.214100,10.146418
4577047.562519,351,0.010503,0.008920,-5.866918,-1.792540,-0.074422,8.789303,0.000004,-0.223776,-1.500584,2.214100,10.146418
4577047.573300,352,0.010782,0.008920,-5.866918,-1.792540,-0.074422,8.789303,0.000004,-0.223776,-1.500584,2.214100,10.146418
4577047.585861,353,0.012561,0.008920,-5.866918,-1.792540,-0.074422,8.789303,0.000004,-0.223776,-1.500584,2.214100,10.146418
4577047.596846,354,0.010984,0.008920,-5.866918,-1.792540,-0.074422,8.789303,0.000004,-0.223776,-1.500584,2.214100,10.146418
4577047.607049,355,0.010203,0.008920,-5.866918,-1.792540,-0.074422,8.789303,0.000004,-0.223776,-1.500584,2.214100,10.146418
4577047.618209,356,0.011160,0.008920,-5.866918,-1.792540,-0.074422,8.789303,0.000004,-0.223776,-1.500584,2.214100,10.146418
4577047.629917,357,0.011708,0.008920,-5.866918,-1.792540,-0.074422,8.789303,0.000004,-0.223776,-1.500584,2.214100,10.146418
4577047.642453,358,0.012536,0.008920,-5.866918,-1.792540,-0.074422,8.789303,0.000004,-0.223776,-1.500584,2.214100,10.146418
4577047.654250,359,0.011797,0.008920,-5.866918,-1.792540,-0.074422,8.789303,0.000004,-0.223776,-1.500584,2.214100,10.146418
4577047.665899,360,0.011649,0.008920,-5.866918,-1.792540,-0.074422,8.789303,0.000004,-0.223776,-1.500584,2.214100,10.146418
4577047.677780,361,0.011881,0.008920,-5.866918,-1.792540,-0.074422,8.789303,0.000004,-0.223776,-1.500584,2.214100,10.146418
4577047.688610,362,0.010830,-0.017232,-3.472497,0.356612,0.079034,4.755552,-0.000003,0.084029,-0.489834,1.237493,9.419575
4577047.701207,363,0.012597,-0.017232,-3.472497,0.356612,0.079034,4.755552,-0.000003,0.084029,-0.489834,1.237493,9.419575
4577047.713744,364,0.012537,-0.017232,-3.472497,0.356612,0.079034,4.755552,-0.000003,0.084029,-0.489834,1.237493,9.419575
4577047.726279,365,0.012535,-0.017232,-3.472497,0.356612,0.079034,4.755552,-0.000003,0.084029,-0.489834,1.237493,9.419575
4577047.737129,366,0.010850,-0.017232,-3.472497,0.356612,0.079034,4.755552,-0.000003,0.084029,-0.489834,1.237493,9.419575
4577047.749667,367,0.012538,-0.017232,-3.472497,0.356612,0.079034,4.755552,-0.000003,0.084029,-0.489834,1.237493,9.419575
4577047.762201,368,0.012534,-0.017232,-3.472497,0.356612,0.079034,4.755552,-0.000003,0.084029,-0.489834,1.237493,9.419575
4577047.774580,369,0.012380,-0.017232,-3.472497,0.356612,0.079034,4.755552,-0.000003,0.084029,-0.489834,1.237493,9.419575
4577047.786476,370,0.011896,-0.017232,-3.472497,0.356612,0.079034,4.755552,-0.000003,0.084029,-0.489834,1.237493,9.419575
4577047.799003,371,0.012527,-0.017232,-3.472497,0.356612,0.079034,4.755552,-0.000003,0.084029,-0.489834,1.237493,9.419575
4577047.811334,372,0.012331,-0.017232,-3.472497,0.356612,0.079034,4.755552,-0.000003,0.084029,-0.489834,1.237493,9.419575
4577047.823321,373,0.011987,-0.014912,0.570514,1.212502,0.064530,5.458111,-0.000017,0.382778,0.195355,-1.122092,9.389976
4577047.835850,374,0.012530,-0.014912,0.570514,1.212502,0.064530,5.458111,-0.000017,0.382778,0.195355,-1.122092,9.389976
4577047.849809,375,0.013959,-0.014912,0.570514,1.212502,0.064530,5.458111,-0.000017,0.382778,0.195355,-1.122092,9.389976
4577047.861425,376,0.011616,-0.014912,0.570514,1.212502,0.064530,5.458111,-0.000017,0.382778,0.195355,-1.122092,9.389976
4577047.872300,377,0.010875,-0.014912,0.570514,1.212502,0.064530,5.458111,-0.000017,0.382778,0.195355,-1.122092,9.389976
4577047.883749,378,0.011449,-0.014912,0.570514,1.212502,0.064530,5.458111,-0.000017,0.382778,0.195355,-1.122092,9.389976
4577047.896286,379,0.012537,-0.014912,0.570514,1.212502,0.064530,5.458111,-0.000017,0.382778,0.195355,-1.122092,9.389976
4577047.908739,380,0.012453,-0.014912,0.570514,1.212502,0.064530,5.458111,-0.000017,0.382778,0.195355,-1.122092,9.389976
4577047.920312,381,0.011573,-0.014912,0.570514,1.212502,0.064530,5.458111,-0.000017,0.382778,0.195355,-1.122092,9.389976
4577047.932843,382,0.012532,-0.014912,0.570514,1.212502,0.064530,5.458111,-0.000017,0.382778,0.195355,-1.122092,9.389976
4577047.944164,383,0.011321,-0.014912,0.570514,1.212502,0.064530,5.458111,-0.000017,0.382778,0.195355,-1.122092,9.389976
4577047.956669,384,0.012505,-0.014912,0.570514,1.212502,0.064530,5.458111,-0.000017,0.382778,0.195355,-1.122092,9.389976
4577047.967809,385,0.011140,-0.014912,0.570514,1.212502,0.064530,5.458111,-0.000017,0.382778,0.195355,-1.122092,9.389976
4577047.979484,386,0.011675,-0.004437,0.971134,0.134556,0.028277,5.968115,0.000002,-0.321397,0.552023,0.357139,9.573922
4577047.992013,387,0.012528,-0.004437,0.971134,0.134556,0.028277,5.968115,0.000002,-0.321397,0.552023,0.357139,9.573922
4577048.004535,388,0.012522,-0.004437,0.971134,0.134556,0.028277,5.968115,0.000002,-0.321397,0.552023,0.357139,9.573922
4577048.017063,389,0.012528,-0.004437,0.971134,0.134556,0.028277,5.968115,0.000002,-0.321397,0.552023,0.357139,9.573922
4577048.027307,390,0.010244,-0.004437,0.971134,0.134556,0.028277,5.968115,0.000002,-0.321397,0.552023,0.357139,9.573922
4577048.038819,391,0.011512,-0.004437,0.971134,0.134556,0.028277,5.968115,0.000002,-0.321397,0.552023,0.357139,9.573922
4577048.051359,392,0.012540,-0.004437,0.971134,0.134556,0.028277,5.968115,0.000002,-0.321397,0.552023,0.357139,9.573922
4577048.063894,393,0.012535,-0.004437,0.971134,0.134556,0.028277,5.968115,0.000002,-0.321397,0.552023,0.357139,9.573922
4577048.076418,394,0.012525,-0.004437,0.971134,0.134556,0.028277,5.968115,0.000002,-0.321397,0.552023,0.357139,9.573922
4577048.088942,395,0.012523,-0.004437,0.971134,0.134556,0.028277,5.968115,0.000002,-0.321397,0.552023,0.357139,9.573922
4577048.101135,396,0.012194,-0.004437,0.971134,0.134556,0.028277,5.968115,0.000002,-0.321397,0.552023,0.357139,9.573922
4577048.112307,397,0.011172,-0.004437,0.971134,0.134556,0.028277,5.968115,0.000002,-0.321397,0.552023,0.357139,9.573922
4577048.124812,398,0.012505,-0.004437,0.971134,0.134556,0.028277,5.968115,0.000002,-0.321397,0.552023,0.357139,9.573922
4577048.136560,399,0.011748,-0.004437,0.971134,0.134556,0.028277,5.968115,0.000002,-0.321397,0.552023,0.357139,9.573922
4577048.149092,400,0.012532,-0.006256,-3.422309,-0.426301,0.008108,4.867366,-0.000022,0.174641,-0.887201,0.634418,9.990587
